work_item,target,action,position,other,confidence,frequency
ホイールカバー全軸脱着,ホイール,脱着,,カバー全軸,80,1
右ミラー交換,ミラー,交換,右,,100,1
嚙み込みステンボルト切断取替加工6本,,取替,,嚙み込みステンボルト切断加工6本,40,1
ワイパーアーム,,,,,0,1
ウィンドシールドロアパネル,パネル,,ロア,ウィンドシールド,60,1
ミラーロアステイ,ミラー,,ロア,ステイ,60,1
ライニング張り替え12枚,,,,,0,1
ライニング張り替え4枚,,,,,0,1
ステイ修正折損溶接,,溶接,,ステイ修正折損,40,1
ボデー蝶番4個亀裂修正溶接,,溶接,,ボデー蝶番4個亀裂修正,40,1
煽りスケット取替1か所,,取替,,煽りスケット1か所,40,1
左右ウィングキャッチ受け,キャッチ,,左,右ウィング受け,60,1
ガート取替加工,,取替,,ガート加工,40,1
溶接ボルト切断取替加工溶接3本,,取替,,溶接ボルト切断加工溶接3本,40,1
左後ろ煽りドアキャッチ受け取替加工,ドア,取替,左,後ろ煽りキャッチ受け加工,100,1
ワイヤー交換,,交換,,ワイヤー,40,1
右ウィング支柱,ウィング,,右,支柱,60,1
枠骨応急曲がり直し,,直し,,枠骨応急曲がり,40,1
ステイ切断応急固定溶接,,溶接,,ステイ切断応急固定,40,1
幌骨差込ブラケット２個加工取替,ブラケット,取替,,幌骨差込２個加工,80,1
リベット打ち替え1ヶ所,,,,,0,1
左ステイ制作取付加工,,加工,左,ステイ制作取付,60,1
左サイドガード折損リブ入れ溶接,ガード,溶接,左,サイド折損リブ入れ,100,1
左右煽りドアスケット4個調整,ドア,調整,左,右煽りスケット4個,100,1
右キャブサスベローズ交換,,交換,右,キャブサスベローズ,60,1
燃料サブタンク燃料抜き,タンク,,,燃料サブ燃料抜き,40,1
床面錆落とし,,,,,0,1
煽り右異音点検,,,右,煽り異音点検,20,1
アルミ縞板脱着,,脱着,,アルミ縞板,40,1
ブッシュ貼付,,,,,0,1
カプラーロックスイッチ取付ブラケット加工,ブラケット,加工,,カプラーロックスイッチ取付,80,1
左右サイドガード折損,ガード,,左,右サイド折損,60,1
亀裂,,,,,0,1
リブ入れ溶接,,溶接,,リブ入れ,40,1
ねじ穴製作,,製作,,ねじ穴,40,1
左右後ろ煽りドアスケット取替,ドア,取替,左,右後ろ煽りスケット,100,1
左バンパーコーナーカバー交換,バンパー,交換,左,コーナーカバー,100,1
右ミラー調整,ミラー,調整,右,,100,1
右ウィング中板脱着押え破損部分切断,ウィング,脱着,右,中板押え破損部分切断,100,1
リレーバルブ清掃,,,,,0,1
右ウィング異音点検グリスアップ,ウィング,,右,異音点検グリスアップ,60,1
ウェザーストリップゴム貼付,ゴム,,,ウェザーストリップ貼付,40,1
左右前後4個スケット取替,,取替,左,右前後4個スケット,60,1
カーゴナット取替加工5本,,取替,,カーゴナット加工5本,40,1
架台右上下レール2本脱着2㎝切断,レール,脱着,右,架台上下2本2㎝切断,100,1
ダンプキャッチ点検応急処置,キャッチ,,,ダンプ点検応急処置,40,1
グリルASSY取替,グリル,取替,,ASSY,80,1
右ドア開き止めボルト折れ込み修理,ドア,修理,右,開き止めボルト折れ込み,100,1
煽りドアスケット4ケ取替,ドア,取替,,煽りスケット4ケ,80,1
右前煽りドアキャッチ脱着修正,ドア,脱着,右,前煽りキャッチ修正,100,1
支柱コーキング処理,,,,,0,1
キャッチ取替,キャッチ,取替,,,80,1
架台下段インターロックストッパーブラケット修理,ブラケット,修理,下,架台段インターロックストッパー,100,1
左エアークッション取替,,取替,左,エアークッション,60,1
リヤゲート曲がり直し鈑金,,直し,,リヤゲート曲がり鈑金,40,1
インターロックリミットスイッチステン板曲げ加工取り付けステン溶接,,溶接,,インターロックリミットスイッチステン板曲げ加工取り付けステン,40,1
左右スケット4ケ調整,,調整,左,右スケット4ケ,60,1
サニーホース押さえ曲がり切断取り外し2カ所,ホース,切断,外,サニー押さえ曲がり取りし2カ所,100,1
左前煽りドア開閉補助装置脱着分解応急修理,ドア,脱着,左,前煽り開閉補助装置分解応急修理,100,1
鳥居ガードゴム表裏反転取付加工,ゴム,加工,,鳥居ガード表裏反転取付,80,1
左サイドガードステー切断,ステー,切断,左,サイドガード,100,1
製作取替加工,,取替,,製作加工,40,1
バルブ接触部分切断修正,,切断,,バルブ接触部分修正,40,1
ボデー左右支柱6カ所煽りキャッチ固定溶接,キャッチ,溶接,左,ボデー右支柱6カ所煽り固定,100,1
リンギ入れ切断取り外し,,切断,外,リンギ入れ取りし,60,1
マニュホルド折れ込みボルト取り外しねじ穴製作,,製作,外,マニュホルド折れ込みボルト取りしねじ穴,60,1
左ナンバープレートステイ修正折損溶接,,溶接,左,ナンバープレートステイ修正折損,60,1
リブ制作取付溶接,,溶接,,リブ制作取付,40,1
右ドアー雨漏れ応急修理,ドア,修理,右,ー雨漏れ応急,100,1
ルーフ速度灯脱着,,脱着,,ルーフ速度灯,40,1
レンズ折損接着,,,,,0,1
雨漏れ点検修理,,修理,,雨漏れ点検,40,1
ウィング開閉作業,ウィング,,,開閉作業,40,1
右ドアヒンジ２個取替取り付け部分修正,ドア,取替,右,ヒンジ２個取り付け部分修正,100,1
ツイストロック応急修理,,修理,,ツイストロック応急,40,1
右煽りドア破損部分修正アルミ板貼付加工,ドア,加工,右,煽り破損部分修正アルミ板貼付,100,1
右煽りドア後ろコーナーカバー脱着,ドア,脱着,右,煽り後ろコーナーカバー,100,1
キャッチ受け脱着鈑金,キャッチ,脱着,,受け鈑金,80,1
床板脱着加工,,脱着,,床板加工,40,1
コネクタージョイント交換,,交換,,コネクタージョイント,40,1
コネクター折れ込み修理,,修理,,コネクター折れ込み,40,1
左前煽りドア前側修理,ドア,修理,左,前煽り前側,100,1
コーナーポスト取替加工,,取替,,コーナーポスト加工,40,1
左ウィング前後スケット点検,ウィング,,左,前後スケット点検,60,1
右アーチゴム取替,ゴム,取替,右,アーチ,100,1
左前煽りドア蝶番ボルト取付加工,ドア,加工,左,前煽り蝶番ボルト取付,100,1
右前ショックアブソーバー取替,,取替,右,前ショックアブソーバー,60,1
3.2㎜コの字曲げ材,,,,,0,1
右ドア蝶番取替,ドア,取替,右,蝶番,100,1
取り付け部曲がり直し,,取り付け,,部曲がり直し,40,1
ドア捻じれ修正,ドア,修正,,捻じれ,80,1
左右フレーム取付穴加工,,加工,左,右フレーム取付穴,60,1
ステップ取付加工,ステップ,加工,,取付,80,1
エアークリーナー台車製作（ショートパーツ込み）,,製作,,エアークリーナー台車（ショートパーツ込み）,40,1
右前セイコーラック取替,,取替,右,前セイコーラック,60,1
右ウェザーストリップゴム脱着,ゴム,脱着,右,ウェザーストリップ,100,1
右ドアストッパーボルト折れ込み修理2本,ドア,修理,右,ストッパーボルト折れ込み2本,100,1
フロント左右コンテナロックハンドル曲がり直し,ハンドル,直し,左,フロント右コンテナロック曲がり,100,1
左サイドガード脱着修正,ガード,脱着,左,サイド修正,100,1
リヤショックアブソーバー2本取替,,取替,,リヤショックアブソーバー2本,40,1
ライニング張替6枚,,張替,,ライニング6枚,40,1
左ミラーステー曲がり直し,ミラー,直し,左,ステー曲がり,100,1
サイドアンダーミラー交換,ドア,交換,サイド,アンダーミラー,100,1
バックミラー脱着修正,ミラー,脱着,,バック修正,80,1
サイドミラーステイ脱着修正,ミラー,脱着,サイド,ステイ修正,100,1
ライニング10枚張替え,,張替,,ライニング10枚え,40,1
架台ジョルダー折損溶接,,溶接,,架台ジョルダー折損,40,1
ライニング10枚張替,,張替,,ライニング10枚,40,1
サイドバンパーコーナー製作取付加工溶接,バンパー,溶接,サイド,コーナー製作取付加工,100,1
敷ゴム脱着貼付加工,ゴム,脱着,,敷貼付加工,80,1
リヤショックアブソーバー脱着,,脱着,,リヤショックアブソーバー,40,1
上側ブッシュ取り付け,,取り付け,上,側ブッシュ,60,1
取り付け部損傷応急修理,,修理,,取り付け部損傷応急,40,1
リヤゲートロックレバーブラケット6㎜リベット穴掘り打ち替え加工,ブラケット,加工,,リヤゲートロックレバー6㎜リベット穴掘り打ち替え,80,1
ハーネスガイド折損補強取付溶接,,溶接,,ハーネスガイド折損補強取付,40,1
左後ろフェンダーステー脱着,フェンダー,脱着,左,後ろステー,100,1
リヤバンパー補修,バンパー,補修,,リヤ,80,1
右サイドガード切替溶接,ガード,溶接,右,サイド切替,100,1
クロスメンバー2カ所溶接,メンバー,溶接,,クロス2カ所,80,1
左右サイドガード5カ所溶接,ガード,溶接,左,右サイド5カ所,100,1
左右フレーム前側亀裂溶接,,溶接,左,右フレーム前側亀裂,60,1
ブレーキライニング8枚張り替え,,,,,0,1
左サイドガードステー2ヶ所腐食部曲げ鋼材製作パ地あて加工溶接,ステー,溶接,左,サイドガード2ヶ所腐食部曲げ鋼材製作パ地あて加工,100,1
突っ張りステー1本取替加工,ステー,取替,,突っ張り1本加工,80,1
リヤ左ショックアブソーバー取替,,取替,左,リヤショックアブソーバー,60,1
タイヤ灯ブラケット脱着折損補強取付溶接,タイヤ,脱着,,灯ブラケット折損補強取付溶接,80,1
後部大型反射板取替6㎜リベット穴掘り打ち替え加工,反射板,取替,後,部大型6㎜リベット穴掘り打ち替え加工,100,1
床面前側中央コの字曲げ鋼材製作切り替え加工溶接（材料込み）,,溶接,前,床面側中央コの字曲げ鋼材製作切り替え加工（材料込み）,60,1
ウィング点検,ウィング,,,点検,40,1
マッドガードエプロン取替,ガード,取替,,マッドエプロン,80,1
ブリッジ側ショックアブソーバー1本取替,,取替,,ブリッジ側ショックアブソーバー1本,40,1
リヤ足回り点検,,,,,0,1
左リヤフェンダー応急引出し修正,フェンダー,修正,左,リヤ応急引出し,100,1
左右フレーム亀裂カット表裏溶接8カ所,,溶接,左,右フレーム亀裂カット表裏8カ所,60,1
キャブショック左右4本脱着,,脱着,左,キャブショック右4本,60,1
左右煽りドア中板20カ所リベット留め加工（材料込み）,ドア,加工,左,右煽り中板20カ所リベット留め（材料込み）,100,1
左右煽りドア中板20カ所リベット留め加工（部品代金含む）,ドア,加工,左,右煽り中板20カ所リベット留め（部品代金含む）,100,1
左右後ろセイコーラックASSY取替,,取替,左,右後ろセイコーラックASSY,60,1
脚立フック製作,,製作,,脚立フック,40,1
リヤゲート右上亀裂切断ステン溶接,,溶接,右,リヤゲート上亀裂切断ステン,60,1
左煽りドア補強板取付,ドア,取付,左,煽り補強板,100,1
左右煽りドアリベット打ち替え加工（部品代金含む）,ドア,加工,左,右煽りリベット打ち替え（部品代金含む）,100,1
左右リヤタレゴムガードフレーム製作取付,ゴム,製作,左,右リヤタレガードフレーム取付,100,1
コネクターブラケット製作取付,ブラケット,製作,,コネクター取付,80,1
左バックミラーアーム,ミラー,,左,バックアーム,60,1
ロアステー取替,ステー,取替,ロア,,100,1
カメラ付替え,,付替,,カメラえ,40,1
アンダーカバーステイボルト折れ込み修理2本,カバー,修理,,アンダーステイボルト折れ込み2本,80,1
ウィングキャッチ交換,キャッチ,交換,,ウィング,80,1
内張点検,,,内,張点検,20,1
エア抜きホース取替,ホース,取替,,エア抜き,80,1
