invoice_id,invoice_month,invoice_date,customer_name,subject,registration_number,発注番号,order_number,subtotal,tax_amount,total_amount
24012561-1,2401,2024-03-14,UDトラックス株式会社,周防運輸有限会社,北九州130あ･･54,1700411426,2401140-01,52800,4800,52800
24012561-2,2401,2024-03-14,UDトラックス株式会社,周防運輸有限会社,北九州130あ･･54,1700411426,2401140-01,0,0,0
24012615-1,2401,2024-03-14,UDトラックス株式会社,株式会社サクラ物流,筑豊100か2721,1700411424,2401093-01,4400,400,4400
24012615-2,2401,2024-03-14,UDトラックス株式会社,株式会社サクラ物流,筑豊100か2721,1700411424,2401093-01,0,0,0
24012616-1,2401,2024-03-14,UDトラックス株式会社,菊竹産業株式会社,北九州100か9458,1700411451,2401161-01,16500,1500,16500
24012616-2,2401,2024-03-14,UDトラックス株式会社,菊竹産業株式会社,北九州100か9458,1700411451,2401161-01,0,0,0
24012617-1,2401,2024-03-14,UDトラックス株式会社,株式会社バンテック,北九州100え･475,1700411436,2401228-01,184800,16800,184800
24012617-2,2401,2024-03-14,UDトラックス株式会社,株式会社バンテック,北九州100え･475,1700411436,2401228-01,0,0,0
24012618-1,2402,2024-02-03,UDトラックス株式会社,行橋市・みやこ町清掃施設組合,北九州131け6000,1700411171,2400530-01,27500,2500,27500
24012618-2,2402,2024-02-03,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え476,1700411170,2400457-01,11000,1000,11000
24022562-1,2402,2024-02-03,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え476,1700411170,2400457-01,11000,1000,11000
24022563-1,2402,2024-02-03,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え476,1700411170,2400457-01,11000,1000,11000
24022563-2,2402,2024-02-03,UDトラックス株式会社,株式会社バンテック九州,北九州130う4010,1700411173,2400521-01,19800,1800,19800
24022563-3,2402,2024-02-03,UDトラックス株式会社,平和物流株式会社,北九州100か1102,1700411182,2400567-01,28600,2600,28600
24022564-1,2402,2024-02-03,UDトラックス株式会社,株式会社サクラ物流,北九州130い･812,1700411184,2400357-01,12320,1120,12320
24022565-1,2402,2024-02-05,UDトラックス株式会社,東洋物産株式会社,北九州131け8008,1700411183,2400346-01,6600,600,6600
24022566-1,2402,2024-02-07,UDトラックス株式会社,株式会社サクラ物流,北九州130い･790,1700411198,2400558-01,35200,3200,35200
24022567-1,2402,2024-02-07,UDトラックス株式会社,株式会社東西運輸,北九州100え4299,1700411214,2400659-01,46200,4200,46200
24022568-1,2402,2024-02-08,UDトラックス株式会社,久富産業株式会社,北九州11け4351,1700411210,2400654-01,93720,8520,93720
24022569-1,2402,2024-02-12,UDトラックス株式会社,中野運送　中野正博,筑豊130・･67,1700411220,2400644-01,23320,2120,23320
24022570-1,2402,2024-02-15,UDトラックス株式会社,平和物流株式会社,北九州100か2445,1700411254,2400773-01,28600,2600,28600
24022571-1,2402,2024-02-15,UDトラックス株式会社,株式会社ケイエム運輸機工,北九州130け2206,1700411248,2400377-01,17600,1600,17600
24022572-1,2402,2024-02-15,UDトラックス株式会社,株式会社サクラ物流,北九州130う･788,1700411247,2400768-01,5500,500,5500
24022573-1,2402,2024-02-15,UDトラックス株式会社,株式会社サクラ物流,北九州130う･788,1700411247,2400768-01,5500,500,5500
24022574-1,2402,2024-02-15,UDトラックス株式会社,有限会社井手梱包,北九州100き2333,1700411245,2400744-01,3300,300,3300
24022574-2,2402,2024-02-15,UDトラックス株式会社,株式会社サクラ物流,北九州130う･788,1700411238,2306208-01,1100,100,1100
24022575-1,2402,2024-02-15,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･769,1700411240,2400727-01,40040,3640,40040
24022576-1,2402,2024-02-17,UDトラックス株式会社,有限会社堀本建設,北九州102･･･8,1700411261,2400642-01,2200,200,2200
24022577-1,2402,2024-02-17,UDトラックス株式会社,東邦興産株式会社,久留米100か8708,1700411278,2400815-01,30800,2800,30800
24022578-1,2402,2024-02-17,UDトラックス株式会社,株式会社バンテック九州,北九州130う1060,1700411273,2400748-01,17600,1600,17600
24022579-1,2402,2024-02-17,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･769,1700411267,2400727-01,11000,1000,11000
24022580-1,2402,2024-02-17,UDトラックス株式会社,KD物流株式会社,北九州130う6000,1700411263,2306220-01,74800,6800,74800
24022581-1,2402,2024-02-19,UDトラックス株式会社,鶴丸海運株式会社,北九州131け2020,1700411266,2400801-01,7700,700,7700
24022582-1,2402,2024-02-19,UDトラックス株式会社,株式会社バンテック,北九州130あ4030,1700411285,2400755-01,19800,1800,19800
24022583-1,2402,2024-02-19,UDトラックス株式会社,菊竹産業株式会社,北九州100え4077,1700411279,2400491-01,6600,600,6600
24022584-1,2402,2024-02-20,UDトラックス株式会社,有限会社西都流通システム,山口100か4262,1700411311,2400805-01,7150,650,7150
24022585-1,2402,2024-02-20,UDトラックス株式会社,株式会社バンテック,北九州130あ4111,1700411308,2400165-01,14300,1300,14300
24022586-1,2402,2024-02-22,UDトラックス株式会社,株式会社バンテック,北九州130あ4110,1700411319,2400871-01,6600,600,6600
24022587-1,2402,2024-02-23,UDトラックス株式会社,株式会社ダイワ,構内車101,1700411216,2305975-01,347050,31550,347050
24022588-1,2402,2024-02-25,UDトラックス株式会社,株式会社　VIP,北九州100え4793,1700411303,2400856-01,63800,5800,63800
24022589-1,2402,2024-02-25,UDトラックス株式会社,株式会社森若商会,北九州130い1971,1700411329,2400905-01,108900,9900,108900
24022590-1,2402,2024-02-28,UDトラックス株式会社,株式会社　VIP,北九州133あ･･17,1700411351,2400848-01,5500,500,5500
24022591-1,2402,2024-02-28,UDトラックス株式会社,鶴丸海運株式会社,北九州100え3245,1700411344,2400953-01,34100,3100,34100
24022592-1,2402,2024-02-28,UDトラックス株式会社,有限会社三栄運輸,北九州132い･･77,1700410934,2306121-01,191950,17450,191950
24022593-1,2402,2024-02-29,UDトラックス株式会社,ケーエムサービス株式会社,北九州100え4953,1700411356,2400987-01,17600,1600,17600
24022594-1,2402,2024-02-29,UDトラックス株式会社,株式会社サクラ物流,北九州130い･793,1700411964,2401009-01,35200,3200,35200
24022595-1,2402,2024-02-29,UDトラックス株式会社,株式会社　北九州物流サービス,北九州102か1000,1700411219,2400635-01,79200,7200,79200
24022596-1,2403,2024-03-03,UDトラックス株式会社,株式会社サクラ物流,北九州130い･759,1700411383,2400456-01,3300,300,3300
24022597-1,2403,2024-03-03,UDトラックス株式会社,久富産業株式会社,北九州100か6380,1700411380,2401056-01,37400,3400,37400
24032598-1,2403,2024-03-03,UDトラックス株式会社,曽根金属工業株式会社,北九州100は3451,1700411366,2401006-01,16500,1500,16500
24032599-1,2403,2024-03-03,UDトラックス株式会社,株式会社サクラ物流,北九州130い･812,1700411365,2306279-01,9900,900,9900
24032600-1,2403,2024-03-03,UDトラックス株式会社,株式会社サクラ物流,北九州130う･788,1700411324,2306208-01,22000,2000,22000
24032601-1,2403,2024-03-04,UDトラックス株式会社,株式会社　VIP,北九州130あ･･70,1700411368,2400850-01,7700,700,7700
24032602-1,2403,2024-03-06,UDトラックス株式会社,株式会社サクラ物流,北九州130う･797,1700411393,2401075-01,4400,400,4400
24032603-1,2403,2024-03-06,UDトラックス株式会社,有限会社行橋鎮西運送,北九州100か3897,1700411402,2404037-01,6600,600,6600
24032604-1,2403,2024-03-06,UDトラックス株式会社,株式会社ユートランス,北九州130か･778,1700411401,2306240-01,1100,100,1100
24032605-1,2403,2024-03-06,UDトラックス株式会社,丸正運送株式会社,筑豊800か･775,1700411396,2401102-01,11000,1000,11000
24032606-1,2403,2024-03-11,UDトラックス株式会社,株式会社バンテック,北九州130い4050,1700411397,2401106-01,47300,4300,47300
24032608-1,2403,2024-03-11,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･796,1700411373,2400671-01,28600,2600,28600
24032609-1,2403,2024-03-11,UDトラックス株式会社,株式会社上野商会,,国土交通省大阪航空局北九州空港事務所,,33660,3060,33660
24032610-1,2403,2024-03-11,UDトラックス株式会社,国土交通省大阪航空局北九州空港事務所,北九州100は2025,1700411378,2400960-01,33660,3060,33660
24032611-1,2403,2024-03-11,UDトラックス株式会社,有限会社堀本建設,北九州131あ4444,1700411409,2400806-01,15840,1440,15840
24032611-2,2403,2024-03-11,UDトラックス株式会社,ユニプレス物流株式会社,北九州100か8555,1700411419,2401145-01,5280,480,5280
24032612-1,2403,2024-03-11,UDトラックス株式会社,株式会社東西運輸,北九州100え2620,1700411421,2401163-01,38500,3500,38500
24032613-1,2403,2024-03-11,UDトラックス株式会社,株式会社東西運輸,北九州100え2620,1700411421,2401163-01,38500,3500,38500
24032614-1,2403,2024-03-14,UDトラックス株式会社,周防運輸有限会社,北九州130あ･･54,1700411426,2401140-01,52800,4800,52800
24032614-2,2403,2024-03-14,UDトラックス株式会社,株式会社サクラ物流,筑豊100か2721,1700411424,2401093-01,4400,400,4400
24032619-1,2403,2024-03-14,UDトラックス株式会社,菊竹産業株式会社,北九州100か9458,1700411451,2401161-01,16500,1500,16500
24032620-1,2403,2024-03-14,UDトラックス株式会社,株式会社バンテック,北九州100え･475,1700411436,2401228-01,184800,16800,184800
24032621-1,2403,2024-03-18,UDトラックス株式会社,協栄ライン株式会社,福岡100え2964,1700411441,2401132-01,22000,2000,22000
24032622-1,2403,2024-03-18,UDトラックス株式会社,株式会社ケイティトランスポート,筑豊130い1603,1700411462,2401160-01,20900,1900,20900
24032623-1,2403,2024-03-18,UDトラックス株式会社,株式会社ケイティトランスポート,筑豊130い1603,1700411462,2401160-01,22550,2050,22550
24032624-1,2403,2024-03-18,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え･476,1700411193,2400607-01,8250,750,8250
24032624-2,2403,2024-03-18,UDトラックス株式会社,株式会社サクラ物流,北九州100あ4378,1700411475,2401298-01,46200,4200,46200
24032625-1,2403,2024-03-18,UDトラックス株式会社,株式会社松下運輸,筑豊100か5010,1700411442,2401227-01,11000,1000,11000
24032626-1,2403,2024-03-19,UDトラックス株式会社,株式会社サクラ物流,北九州130き･789,1700411180,2400556-01,8800,800,8800
24032627-1,2403,2024-03-20,UDトラックス株式会社,三友建設工業株式会社,北九州100は1661,1700411412,2400949-01,33000,3000,33000
24032628-1,2403,2024-03-20,UDトラックス株式会社,株式会社バンテック九州,北九州11け4061,1700411467,2401286-01,38500,3500,38500
24032629-1,2403,2024-03-20,UDトラックス株式会社,菊竹産業株式会社,北九州100あ3921,1700411492,2401039-01,29700,2700,29700
24032630-1,2403,2024-03-20,UDトラックス株式会社,株式会社森若商会,北九州130か･118,1700411464,2401205-01,12320,1120,12320
24032631-1,2403,2024-03-19,UDトラックス株式会社,九州紙運輸株式会社,きた130い･166,1700411496,2401313-01,13200,1200,13200
24032632-1,2403,2024-03-21,UDトラックス株式会社,株式会社森若商会,北九州130う1971,1700411513,2401100-01,19800,1800,19800
24032633-1,2403,2024-03-21,UDトラックス株式会社,株式会社翼LINE,北九州100か6258,1700411497,2401299-01,5500,500,5500
24032634-1,2403,2024-03-25,UDトラックス株式会社,株式会社東西運輸,北九州100え2621,1700411544,2401413-01,7700,700,7700
24032635-1,2403,2024-03-25,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130い･429,1700411537,2400012-01,8800,800,8800
24032636-1,2403,2024-03-25,UDトラックス株式会社,東邦興産株式会社,北九州100き3308,1700411523,2401301-01,3850,350,3850
24032637-1,2403,2024-03-25,UDトラックス株式会社,田村運輸株式会社,北九州100き1451,1700411534,2401386-01,14300,1300,14300
24032638-1,2403,2024-03-25,UDトラックス株式会社,鶴丸海運株式会社,北九州130い･511,1700411521,2401378-01,11660,1060,11660
24032639-1,2403,2024-03-25,UDトラックス株式会社,株式会社サクラ物流,北九州130え･807,1700411520,2401202-01,7700,700,7700
24032640-1,2403,2024-03-25,UDトラックス株式会社,寿屋フロンテ株式会社,北九州100す4933,1700411519,2401303-01,11000,1000,11000
24032641-1,2403,2024-03-25,UDトラックス株式会社,株式会社バンテック九州,北九州130い4066,1700411470,2401289-01,11000,1000,11000
24032642-1,2403,2024-03-26,UDトラックス株式会社,有限会社SONEKIN　WORKS,北九州100え3705,1700411567,2401400-01,19800,1800,19800
24032643-1,2403,2024-03-26,UDトラックス株式会社,ユニプレス物流株式会社,北九州100か8744,1700411566,2401290-01,11000,1000,11000
24032644-1,2403,2024-03-26,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･765,1700411525,2401349-01,15400,1400,15400
24032645-1,2403,2024-03-26,UDトラックス株式会社,パッシブル有限会社,北九州130こ･810,1700411551,2305559-01,70950,6450,70950
24032646-1,2403,2024-03-27,UDトラックス株式会社,株式会社サクラ物流,北九州100か7462,1700411501,2401246-01,13200,1200,13200
24032647-1,2403,2024-03-27,UDトラックス株式会社,有限会社SONEKIN　WORKS,北九州100え3696,1700411572,2401250-01,8800,800,8800
24032648-1,2403,2024-03-28,UDトラックス株式会社,鶴丸海運株式会社,北九州100え3245,1700411592,2401491-01,6050,550,6050
24032649-1,2403,2024-03-28,UDトラックス株式会社,株式会社サクラ物流,北九州130い･770,1700411562,2401377-01,35200,3200,35200
24032650-1,2403,2024-03-28,UDトラックス株式会社,株式会社サクラ物流,北九州130い･824,1700411535,2401404-01,2200,200,2200
24032651-1,2403,2024-03-28,UDトラックス株式会社,株式会社サクラ物流,北九州130え･813,1700411536,2401405-01,2200,200,2200
24032652-1,2403,2024-03-28,UDトラックス株式会社,株式会社バンテック九州,北九州130あ2996,1700411585,2401477-01,35200,3200,35200
